# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	19856
#@/user_id	240c8f47-1b3e-481f-bf46-4ce45a0f2d10
a 	啊	c=2 d=0.0773569 t=19856
cheng ben sun shi 	成本損失	c=5 d=1.28588e-07 t=19856
cheng ben xi na 	成本吸納	c=1 d=0.0298969 t=19856
cheng ben xia 	成本下	c=1 d=5.20964e-06 t=19856
cheng ben xian 	成本先	c=46 d=1.51737 t=19856
cheng ben xian 	成本線	c=19 d=1.61527 t=19856
cheng ben xian an 	成本先按	c=1 d=5.19707e-07 t=19856
cheng ben xian ni 	成本先你	c=1 d=0.0049667 t=19856
cheng du 	程度	c=2 d=1 t=19856
cheng feng 	乘風	c=2 d=0.0428521 t=19856
cheng gong 	成功	c=1 d=8.59655e-12 t=19856
cheng gong gui hua 	成功規劃	c=1 d=2.9043e-14 t=19856
cheng wei 	稱爲	c=1 d=1.13431e-12 t=19856
cheng xu 	程序	c=22 d=0.220788 t=19856
cheng yi 	乘以	c=1 d=1.99956e-05 t=19856
chi 	喫	c=1 d=4.21482e-13 t=19856
chi bao 	喫飽	c=0 d=4.27852e-14 t=19856
chi bao mei 	喫飽沒	c=1 d=4.29996e-13 t=19856
chi dian 	喫點	c=1 d=1.72279e-17 t=19856
chi dong xi 	喫東西	c=1 d=1.69714e-17 t=19856
chi fan 	喫飯	c=1 d=0.0902655 t=19856
chi le 	遲了	c=1 d=3.88944e-09 t=19856
chi ping 	持平	c=1 d=1.42052e-12 t=19856
chi wan fan 	喫完飯	c=0 d=8.33965e-13 t=19856
chi xu 	持續	c=7 d=2.14491e-07 t=19856
chong 	衝	c=3 d=0.0184997 t=19856
chong 	重	c=3 d=9.9393e-17 t=19856
chong ding 	衝頂	c=160 d=8.30063 t=19856
chong ding ding 	衝頂定	c=1 d=4.21195e-05 t=19856
chong ding gui hua 	衝頂規劃	c=1 d=2.05157e-13 t=19856
chong ding hou 	衝頂後	c=1 d=0.0361528 t=19856
chong ding ji hua 	衝頂計劃	c=1 d=0.0229371 t=19856
chong ding li yong 	衝頂利用	c=1 d=1.57832e-16 t=19856
chong ding shi chang 	衝頂時長	c=1 d=5.23575e-06 t=19856
chong ding tiao jian 	衝頂條件	c=1 d=5.87485e-08 t=19856
chong ding xiang 	重定向	c=1 d=0.000505481 t=19856
chong ding zi yuan chi 	衝頂資源池	c=1 d=3.24818e-07 t=19856
chong dong 	衝動	c=1 d=0.00308872 t=19856
chong fen 	充分	c=12 d=0.231215 t=19856
chong fen li yong 	充分利用	c=1 d=5.84854e-14 t=19856
chong fu 	重複	c=6 d=0.955997 t=19856
chong le 	衝了	c=1 d=0.0948935 t=19856
chong pao 	沖泡	c=7 d=0.0186856 t=19856
chong qi 	重啓	c=7 d=0.000389752 t=19856
chong qing 	重慶	c=2 d=9.49743e-12 t=19856
chong qu 	衝去	c=1 d=9.40293e-12 t=19856
chong tu 	衝突	c=7 d=0.229689 t=19856
chong xie 	重寫	c=2 d=0.00812879 t=19856
chong xin 	重新	c=8 d=0.00743921 t=19856
chong yong 	重用	c=1 d=0.0773047 t=19856
chong zhi 	充值	c=1 d=4.10935e-09 t=19856
chong zhi 	重置	c=2 d=1.16569e-05 t=19856
chong zu 	充足	c=3 d=0.0550232 t=19856
chou nu er 	醜奴兒	c=0 d=8.40029e-10 t=19856
chou nu er gen ben xian 	醜奴兒根本先	c=1 d=8.44239e-09 t=19856
chu 	出	c=11 d=7.10748e-05 t=19856
chu 	初	c=4 d=0.00017913 t=19856
chu 	除	c=9 d=0.0184999 t=19856
chu bu 	初步	c=1 d=1.14887e-15 t=19856
chu cuo 	出錯	c=1 d=6.23707e-06 t=19856
chu er 	初二	c=1 d=1.41661e-09 t=19856
chu fa 	出發	c=0 d=3.43301e-12 t=19856
chu fa 	觸發	c=3 d=0.00355287 t=19856
chu fa na ge 	出發那個	c=1 d=3.45021e-11 t=19856
chu fang 	廚房	c=2 d=3.50236e-11 t=19856
chu fei 	除非	c=3 d=2.90281e-08 t=19856
chu fen 	處分	c=1 d=6.6079e-09 t=19856
chu lai 	出來	c=2 d=3.0585e-05 t=19856
chu lai le 	出來了	c=0 d=6.85748e-05 t=19856
chu le 	出了	c=3 d=0.00637737 t=19856
chu li 	處理	c=50 d=0.53303 t=19856
chu li guo 	處理過	c=1 d=1.41439e-20 t=19856
chu li ne 	處理呢	c=1 d=0.548812 t=19856
chu qi 	初期	c=1 d=0.000202454 t=19856
chu qu 	出去	c=1 d=9.64589e-18 t=19856
chu ru 	出入	c=1 d=0.0212797 t=19856
chu wen ti 	出問題	c=2 d=2.99653e-08 t=19856
chu xian 	出現	c=10 d=0.461356 t=19856
chu yi 	除以	c=1 d=2.01965e-05 t=19856
chu yu 	處於	c=1 d=9.81033e-11 t=19856
chuan 	傳	c=1 d=1.02072e-06 t=19856
chuan 	穿	c=1 d=3.23308e-11 t=19856
chuan da 	傳達	c=1 d=0.000164928 t=19856
chuan gei wo 	傳給我	c=1 d=0.0443785 t=19856
chuan shu 	傳輸	c=1 d=2.63517e-17 t=19856
chuang jian 	創建	c=4 d=8.50881e-06 t=19856
chuang kou 	窗口	c=2 d=0.0169075 t=19856
chuang xin 	創新	c=1 d=0.000139144 t=19856
chun 	春	c=1 d=0.000165755 t=19856
chun wan 	春晚	c=9 d=6.66919e-09 t=19856
ci 	次	c=1 d=3.70038e-11 t=19856
ci 	此	c=5 d=0.000645263 t=19856
ci an 	此案	c=0 d=4.59749e-07 t=19856
ci an hai neng gou 	此案還能夠	c=1 d=4.62054e-06 t=19856
ci ci 	此次	c=1 d=0.000542133 t=19856
ci dian 	詞典	c=2 d=0.000293099 t=19856
ci fang an 	此方案	c=1 d=5.77736e-17 t=19856
ci lei 	此類	c=1 d=7.99876e-21 t=19856
ci pan 	磁盤	c=2 d=1.95448e-05 t=19856
ci qing kuang 	此情況	c=1 d=9.19138e-09 t=19856
ci shi 	此時	c=5 d=0.431711 t=19856
cong 	從	c=16 d=0.437759 t=19856
cong di yi ci 	從第一次	c=1 d=7.08823e-11 t=19856
cong din 	從𨈖	c=2 d=2.04134e-13 t=19856
cong gong si 	從公司	c=1 d=4.47545e-13 t=19856
cong ri zhi 	從日誌	c=2 d=0.00471782 t=19856
cong shi 	從事	c=0 d=5.00451e-05 t=19856
cong shi duo ci 	從十多次	c=1 d=6.44256e-05 t=19856
cong shi ta de 	從事他的	c=1 d=0.00050296 t=19856
cong ta men 	從他們	c=1 d=7.29021e-18 t=19856
cong yi tian 	從一天	c=1 d=1.04763e-18 t=19856
cu 	粗	c=3 d=0.0295994 t=19856
cu lve 	粗略	c=2 d=4.93188e-08 t=19856
cuan ni 	篡逆	c=1 d=1.01057e-06 t=19856
cui 	催	c=1 d=7.99468e-15 t=19856
cui cui 	催催	c=1 d=0.00145901 t=19856
cun chu 	存儲	c=1 d=0.0131019 t=19856
cun ru 	存入	c=1 d=3.32351e-12 t=19856
cun zai 	存在	c=6 d=4.43347e-06 t=19856
cuo 	錯	c=2 d=3.36388e-05 t=19856
cuo le 	錯了	c=1 d=3.72236e-15 t=19856
cuo wu 	錯誤	c=1 d=1.04745e-16 t=19856
da 	大	c=25 d=0.985112 t=19856
da 	打	c=2 d=0.431711 t=19856
da bao 	打包	c=1 d=0.000446085 t=19856
da bu da 	大不大	c=1 d=0.00634556 t=19856
da bu dao 	達不到	c=1 d=0.000122794 t=19856
da bu tong 	打不通	c=1 d=3.20091e-11 t=19856
da dao 	達到	c=17 d=0.0412717 t=19856
da de 	大的	c=5 d=0.000252323 t=19856
da dian 	大點	c=1 d=3.18549e-13 t=19856
da dian hua 	打電話	c=1 d=9.69424e-18 t=19856
da fa 	打法	c=1 d=3.6541e-10 t=19856
da fang xiang 	大方向	c=1 d=6.13148e-11 t=19856
da fu 	大幅	c=1 d=5.89307e-15 t=19856
da gai 	大概	c=7 d=0.357007 t=19856
da gai lv 	大概率	c=1 d=0.0175975 t=19856
da ji 	打擊	c=1 d=1.76977e-10 t=19856
da jia 	大家	c=2 d=0.179066 t=19856
da jie 	大街	c=0 d=6.67772e-16 t=19856
da jie dian 	大街點	c=2 d=1.38946e-11 t=19856
da kai 	打開	c=2 d=0.066205 t=19856
da keng 	大坑	c=1 d=3.4153e-09 t=19856
da pa qing kuang 	大爬情況	c=1 d=7.54988e-18 t=19856
da pan 	大盤	c=4 d=0.203134 t=19856
da po 	打破	c=1 d=0.000131041 t=19856
da qu 	大區	c=11 d=1.01529 t=19856
da rao 	打擾	c=1 d=3.09082e-11 t=19856
da suan 	打算	c=1 d=7.1422e-13 t=19856
da tou 	大頭	c=1 d=2.36598e-14 t=19856
da tun 	大屯	c=0 d=1.03971e-18 t=19856
da tun jie dao 	大屯街道	c=1 d=1.04493e-17 t=19856
da wen ti 	大問題	c=3 d=4.87759e-14 t=19856
da xiao 	大小	c=1 d=1.4306e-07 t=19856
da xue 	大學	c=1 d=0.00114197 t=19856
da yin 	打印	c=1 d=5.5175e-05 t=19856
da yu 	大魚	c=1 d=1.05798e-16 t=19856
da yu ming 	打域名	c=2 d=0.00677172 t=19856
da zhe 	打折	c=1 d=1.74372e-12 t=19856
da zhi 	大智	c=1 d=0.0124629 t=19856
da zhu 	打住	c=1 d=1.46075e-17 t=19856
dai 	代	c=1 d=4.0273e-07 t=19856
dai 	帶	c=4 d=0.0368928 t=19856
dai 	待	c=5 d=9.70786e-05 t=19856
dai 	貸	c=2 d=0.0170858 t=19856
dai chu li 	待處理	c=1 d=2.27321e-14 t=19856
dai ding 	待定	c=1 d=9.90893e-11 t=19856
dai geng xin 	帶更新	c=1 d=9.65934e-05 t=19856
dai gou tong jie ju 	帶溝通結局	c=1 d=2.84824e-20 t=19856
dai jia 	代價	c=0 d=0.000104368 t=19856
dai jia shi 	代價是	c=1 d=0.00104891 t=19856
dai jin 	殆盡	c=1 d=8.66053e-15 t=19856
dai kai 	帶開	c=1 d=0.514274 t=19856
dai kan 	戴戡	c=1 d=0.00290884 t=19856
dai kuan 	帶寬	c=138 d=1.8408 t=19856
dai kuan 	貸款	c=17 d=0.195864 t=19856
dai kuan liang 	帶寬量	c=5 d=0.00180897 t=19856
dai lai 	帶來	c=4 d=0.0208038 t=19856
dai lei xing 	帶類型	c=1 d=7.48518e-05 t=19856
dai li ren 	代理人	c=1 d=4.82073e-05 t=19856
dai ma 	代碼	c=22 d=0.414791 t=19856
dai shen he 	帶審覈	c=1 d=2.77027e-17 t=19856
dai ti 	代替	c=1 d=0.0129068 t=19856
dai zhe 	帶着	c=1 d=1.26031e-16 t=19856
dan 	但	c=33 d=0.20783 t=19856
dan 	單	c=27 d=0.147332 t=19856
dan bu da 	但不大	c=1 d=2.17244e-10 t=19856
dan bu hui 	但不會	c=1 d=0.501576 t=19856
dan bu zhi dao 	但不知道	c=1 d=9.89344e-22 t=19856
dan chun 	單純	c=1 d=3.33211e-13 t=19856
dan di 	丹堤	c=1 d=0.00104891 t=19856
dan du 	單獨	c=5 d=0.203754 t=19856
dan hui 	彈回	c=1 d=0.00506703 t=19856
dan hui bu hui 	但會不會	c=1 d=4.95725e-10 t=19856
dan jia 	單價	c=6 d=8.61253e-06 t=19856
dan jia gao 	單價高	c=1 d=3.03746e-12 t=19856
dan jie 	殫竭	c=0 d=6.55685e-07 t=19856
dan jie xi shu 	殫竭係數	c=1 d=6.58972e-06 t=19856
dan jing chang 	但經常	c=1 d=1.6055e-11 t=19856
dan ke yi 	但可以	c=1 d=2.60895e-17 t=19856
dan kuan yu gu 	單款預估	c=1 d=1.57371e-11 t=19856
dan men 	單門	c=1 d=5.46446e-09 t=19856
dan na 	但那	c=0 d=7.2594e-07 t=19856
dan na gei qian 	但那給錢	c=1 d=6.89303e-06 t=19856
dan na yuan 	但那原	c=1 d=7.88789e-06 t=19856
dan qu 	單曲	c=1 d=2.58923e-16 t=19856
dan ri 	單日	c=3 d=8.3182e-11 t=19856
dan shi 	但是	c=16 d=0.694273 t=19856
dan shi ji 	但實際	c=1 d=9.71106e-09 t=19856
dan wei 	單位	c=1 d=1.25989e-12 t=19856
dan wo 	但我	c=1 d=0.00101791 t=19856
dan xin 	擔心	c=3 d=2.54283e-09 t=19856
dan xu yao 	但需要	c=1 d=2.17355e-16 t=19856
dan you yu 	但由於	c=1 d=0.000110003 t=19856
dan yu 	但與	c=0 d=0.00389686 t=19856
dan yu a 	但與啊	c=1 d=0.0391639 t=19856
dan yuan 	單元	c=157 d=3.2811 t=19856
dan zai 	但在	c=2 d=0.00265848 t=19856
dan zhe ge 	但這個	c=1 d=0.00329615 t=19856
dan zi 	單子	c=1 d=9.47291e-11 t=19856
dang 	當	c=5 d=0.548812 t=19856
dang qi 	當期	c=1 d=4.25428e-05 t=19856
dang qian 	當前	c=30 d=1.17755 t=19856
dang ran 	當然	c=1 d=1.13744e-15 t=19856
dang ri 	當日	c=1 d=3.02334e-16 t=19856
dang shi 	當時	c=3 d=0.0742736 t=19856
dang yue 	當月	c=1 d=0.000107825 t=19856
dao 	到	c=37 d=0.892997 t=19856
dao 	道	c=2 d=5.8713e-09 t=19856
dao chu 	導出	c=2 d=0.000316132 t=19856
dao da 	到達	c=1 d=0.196912 t=19856
dao de 	到的	c=0 d=0.0571209 t=19856
dao de 	道德	c=2 d=1.52326e-10 t=19856
dao di 	到底	c=1 d=0.00105417 t=19856
dao jia 	到家	c=1 d=1.67188e-17 t=19856
dao le 	到了	c=0 d=6.50731e-06 t=19856
dao lun 	導論	c=0 d=5.81838e-13 t=19856
dao lun zhong 	導論中	c=1 d=5.84754e-12 t=19856
dao na 	到哪	c=0 d=5.63376e-16 t=19856
dao qi 	到期	c=5 d=0.0137736 t=19856
dao ru 	導入	c=1 d=0.000160054 t=19856
dao shi 	到時	c=1 d=4.08886e-09 t=19856
dao shi hou 	到時候	c=2 d=0.031117 t=19856
dao xiao xi 	到消息	c=1 d=9.3287e-07 t=19856
dao zhi 	導致	c=27 d=0.307374 t=19856
de 	得	c=1 d=1.58569e-12 t=19856
de 	德	c=4 d=3.90928e-11 t=19856
de 	的	c=953 d=14.2422 t=19856
de dai kuan 	的帶寬	c=1 d=0.0340475 t=19856
de dao 	得到	c=2 d=1.67883e-07 t=19856
de fang 	地方	c=0 d=0.000551656 t=19856
de fang shi de feng ge 	的方式的風格	c=1 d=1.76125e-12 t=19856
de hua 	的話	c=1 d=3.69208e-14 t=19856
de wen ti 	的問題	c=1 d=0.00806679 t=19856
de zhou 	德州	c=1 d=0.00759701 t=19856
deng 	等	c=22 d=0.579848 t=19856
deng dai 	等待	c=6 d=3.74138e-05 t=19856
deng dao 	等到	c=1 d=8.97055e-17 t=19856
deng deng 	等等	c=1 d=9.35125e-06 t=19856
deng hui 	等會	c=1 d=1.36812e-11 t=19856
deng ji 	登記	c=1 d=0.0173355 t=19856
deng ji 	等級	c=1 d=1.33457e-13 t=19856
deng lu 	登錄	c=2 d=0.0221482 t=19856
deng ni 	等你	c=1 d=1.31447e-11 t=19856
di 	低	c=15 d=0.285574 t=19856
di 	地	c=2 d=0.847894 t=19856
di 	底	c=2 d=0.0113902 t=19856
di de 	低的	c=3 d=0.895834 t=19856
di fang 	地方	c=4 d=0.463291 t=19856
di fang na ge 	地方那個	c=1 d=4.06462e-10 t=19856
di fang na ge de 	地方那個的	c=1 d=1.59722e-09 t=19856
di fang na ge gai 	地方那個改	c=1 d=7.62057e-10 t=19856
di gu 	低谷	c=0 d=0.0207008 t=19856
di jia 	低價	c=1 d=9.90387e-05 t=19856
di jie 	地界	c=1 d=3.40174e-21 t=19856
di kou 	抵扣	c=1 d=0.00153381 t=19856
di le 	低了	c=4 d=0.00479587 t=19856
di qi 	底氣	c=0 d=4.22645e-17 t=19856
di qi 	底漆	c=2 d=7.72229e-11 t=19856
di san ge 	第三個	c=1 d=5.77539e-13 t=19856
di yi bu 	第一步	c=2 d=0.0193512 t=19856
di yi ci 	第一次	c=0 d=7.05288e-12 t=19856
di yi feng 	第一峯	c=1 d=0.238115 t=19856
di yi ge zi 	第一個字	c=1 d=0.123687 t=19856
di yi xie 	低一些	c=1 d=0.0816756 t=19856
di yu 	低於	c=10 d=0.121587 t=19856
dia 	嗲	c=0 d=7.63639e-06 t=19856
dia cheng 	嗲成	c=1 d=0.115325 t=19856
dia kuan 	嗲款	c=1 d=3.74597e-08 t=19856
dian 	殿	c=2 d=4.9485e-11 t=19856
dian 	點	c=65 d=1.97109 t=19856
dian bo 	點播	c=5 d=0.344978 t=19856
dian chi 	電池	c=1 d=2.33036e-12 t=19856
dian hua 	電話	c=6 d=0.0288686 t=19856
dian ji 	點擊	c=1 d=9.73454e-08 t=19856
dian jin qu 	點進去	c=1 d=5.99353e-08 t=19856
dian xin 	電信	c=23 d=0.845967 t=19856
dian zi 	電子	c=1 d=9.46969e-07 t=19856
diao 	掉	c=4 d=0.0017643 t=19856
diao ban 	雕版	c=0 d=2.20985e-06 t=19856
diao ban ji 	雕版機	c=1 d=2.22093e-05 t=19856
diao du 	調度	c=42 d=0.164365 t=19856
diao du che 	調度車	c=2 d=1.28981e-19 t=19856
diao du kai fa 	調度開發	c=1 d=0.00522135 t=19856
diao du zu 	調度組	c=1 d=1.30859e-17 t=19856
diao le 	掉了	c=1 d=4.66697e-06 t=19856
diao ru 	調入	c=1 d=0.212248 t=19856
diao yong 	調用	c=3 d=0.197899 t=19856
diao yong dao de 	調用到的	c=1 d=0.574072 t=19856
die jia 	疊加	c=8 d=0.547959 t=19856
ding 	定	c=5 d=0.00291303 t=19856
ding 	頂	c=3 d=0.101903 t=19856
ding 	鼎	c=2 d=1.79158e-07 t=19856
ding dong 	叮咚	c=1 d=3.96734e-07 t=19856
ding hun 	訂婚	c=1 d=5.97704e-05 t=19856
ding qin 	定親	c=1 d=0.00151855 t=19856
ding shang 	頂上	c=1 d=1.23856e-17 t=19856
ding shang 	鼎上	c=3 d=5.73756e-07 t=19856
ding shi 	定時	c=3 d=4.00085e-06 t=19856
ding wei 	定位	c=1 d=0.0605068 t=19856
ding yi 	定義	c=1 d=2.94258e-21 t=19856
ding zhi 	定製	c=1 d=2.89778e-17 t=19856
diu qi 	丟棄	c=1 d=3.94822e-09 t=19856
dong 	冬	c=1 d=1.23154e-09 t=19856
dong 	動	c=13 d=0.0839457 t=19856
dong bei 	東北	c=13 d=0.279431 t=19856
dong dao 	凍到	c=1 d=1.4936e-14 t=19856
dong le 	動了	c=0 d=6.84094e-06 t=19856
dong tai 	動態	c=2 d=0.000483239 t=19856
dong xi 	東西	c=7 d=0.0281559 t=19856
dong zuo 	動作	c=1 d=0.000391706 t=19856
dou 	都	c=12 d=0.263124 t=19856
dou an pai 	都安排	c=1 d=0.0309618 t=19856
dou bu gao 	都不高	c=1 d=0.0608101 t=19856
dou di 	兜底	c=6 d=0.0432828 t=19856
dou dong 	抖動	c=8 d=0.590235 t=19856
dou dong jiao da 	抖動較大	c=1 d=0.0632918 t=19856
dou guo le 	都過了	c=1 d=6.94551e-07 t=19856
dou hui 	都會	c=3 d=0.941765 t=19856
dou jiang 	豆漿	c=1 d=4.70491e-13 t=19856
dou ke yi 	都可以	c=2 d=0.000291637 t=19856
dou kuai 	都快	c=1 d=7.79729e-15 t=19856
dou mei 	都沒	c=1 d=2.09843e-14 t=19856
dou mei le 	都沒了	c=1 d=0.0116203 t=19856
dou mei you 	都沒有	c=2 d=0.609571 t=19856
dou nai 	豆奶	c=2 d=9.57669e-13 t=19856
dou qu diao 	都去掉	c=1 d=6.52415e-06 t=19856
dou shi 	都是	c=14 d=0.511709 t=19856
dou shuo guo 	都說過	c=1 d=0.726149 t=19856
dou wei na ge zhe ge 	都爲那個這個	c=1 d=3.88006e-10 t=19856
dou xing 	都行	c=1 d=6.03917e-09 t=19856
dou xiu zheng xia 	都修正下	c=1 d=0.00315111 t=19856
dou yao 	都要	c=1 d=4.65002e-22 t=19856
dou yin 	抖音	c=6 d=0.392586 t=19856
dou yin 	都因	c=2 d=2.77715e-09 t=19856
dou yong 	都用	c=1 d=3.57311e-11 t=19856
dou you 	都有	c=3 d=5.23664e-08 t=19856
dou zai 	都在	c=1 d=1.63877e-17 t=19856
dou zhi jie 	都直接	c=1 d=5.13382e-10 t=19856
du 	讀	c=6 d=0.70822 t=19856
du du 	肚肚	c=1 d=1.50109e-14 t=19856
du li 	獨立	c=2 d=2.74747e-08 t=19856
du qu 	讀取	c=10 d=0.946674 t=19856
du sao 	堵嫂	c=1 d=6.5466e-17 t=19856
du te 	獨特	c=0 d=2.74084e-10 t=19856
du wei 	杜伟	c=1 d=7.99442e-44 t=19856
du xie 	讀寫	c=7 d=2.6053e-11 t=19856
duan 	段	c=5 d=0.148823 t=19856
duan 	短	c=1 d=0.0163259 t=19856
duan cuo wu 	段錯誤	c=1 d=3.48607e-15 t=19856
duan kou 	端口	c=0 d=1.71834e-17 t=19856
duan shi 	短時	c=3 d=0.187308 t=19856
duan shi jian 	段時間	c=1 d=0.0158434 t=19856
dui 	對	c=50 d=0.578773 t=19856
dui ba 	對吧	c=1 d=0.000115067 t=19856
dui bi 	對比	c=15 d=0.455573 t=19856
dui bi xia 	對比下	c=5 d=0.00213348 t=19856
dui cheng ben 	對成本	c=1 d=8.19986e-19 t=19856
dui de 	對的	c=1 d=2.18973e-15 t=19856
dui fu yong lv 	對復用率	c=1 d=1.3025e-21 t=19856
dui kai shi 	對開始	c=1 d=0.290835 t=19856
dui le 	對了	c=1 d=0.0258615 t=19856
dui mian fei shi chang 	對免費市場	c=1 d=1.92312e-17 t=19856
dui qi 	對其	c=2 d=0.279431 t=19856
dui wai 	對外	c=1 d=0.106459 t=19856
dui xia 	對蝦	c=2 d=0.0178778 t=19856
dui xiang 	對象	c=1 d=3.83088e-07 t=19856
dui ya 	對呀	c=1 d=6.08411e-08 t=19856
dui yi xia 	對一下	c=3 d=2.78209e-19 t=19856
dui yin 	對飲	c=0 d=1.09455e-05 t=19856
dui yin guan xin 	對飲關心	c=1 d=0.000110003 t=19856
dui ying 	對應	c=14 d=0.386496 t=19856
dui ying guan xi 	對應關係	c=1 d=1.71834e-16 t=19856
dui yu 	對於	c=5 d=0.000735471 t=19856
dui zhang 	隊長	c=1 d=0.00522135 t=19856
dui zi ji 	對自己	c=1 d=0.000131698 t=19856
duo 	多	c=25 d=0.278037 t=19856
duo ci 	多次	c=1 d=0.0916297 t=19856
duo fen 	多分	c=0 d=6.79387e-13 t=19856
duo fen xie 	多分些	c=1 d=6.82793e-12 t=19856
duo ge 	多個	c=1 d=0.00135358 t=19856
duo he 	多喝	c=1 d=1.45975e-09 t=19856
duo jiao du 	多角度	c=1 d=0.000140543 t=19856
duo jiu 	多久	c=1 d=0.0072265 t=19856
duo le 	多了	c=1 d=4.77028e-06 t=19856
duo nian le 	多年了	c=1 d=1.60911e-08 t=19856
duo pao 	奪袍	c=1 d=2.91082e-11 t=19856
duo qing zhong 	多情種	c=1 d=0.00017252 t=19856
duo shao 	多少	c=7 d=0.0203301 t=19856
duo shao tian 	多少天	c=1 d=9.12969e-18 t=19856
duo suan 	多算	c=2 d=7.67949e-16 t=19856
duo xiang xiang 	多想想	c=1 d=5.5758e-11 t=19856
duo xiao shi 	多小時	c=0 d=0.0275271 t=19856
duo yong 	多用	c=1 d=9.95351e-05 t=19856
duo you 	多有	c=1 d=0.0319048 t=19856
duo yu 	多餘	c=1 d=2.91885e-14 t=19856
e 	俄	c=3 d=2.05087e-09 t=19856
e 	額	c=5 d=0.0065062 t=19856
e du 	額度	c=2 d=0.0985112 t=19856
e ji chu 	俄基礎	c=1 d=2.43845e-16 t=19856
e mei shi 	哦沒事	c=1 d=2.49848e-08 t=19856
e ni 	呃逆	c=0 d=0.000296761 t=19856
e ni zhe bian 	呃逆這邊	c=1 d=0.00298248 t=19856
e xing 	惡性	c=2 d=4.73282e-16 t=19856
e zhong 	俄中	c=0 d=3.95777e-09 t=19856
eh 	誒	c=0 d=0.000263203 t=19856
eh zhi 	誒值	c=1 d=1.95118e-11 t=19856
ei 	誒	c=0 d=2.45568e-11 t=19856
ei duo shao 	誒多少	c=1 d=3.64529e-11 t=19856
ei na me 	誒那麼	c=2 d=2.09772e-10 t=19856
en 	嗯	c=56 d=2.15488 t=19856
en 	恩	c=3 d=0.0937068 t=19856
en en 	嗯嗯	c=3 d=9.13269e-13 t=19856
en ne 	恩吶	c=5 d=0.000303539 t=19856
eng 	嗯	c=1 d=1.35404e-07 t=19856
er 	二	c=3 d=0.506868 t=19856
er 	兒	c=1 d=2.20108e-17 t=19856
er 	而	c=10 d=0.22652 t=19856
er bu shi 	而不是	c=2 d=0.000542133 t=19856
er fen 	二分	c=1 d=2.04662e-14 t=19856
er ge 	二個	c=1 d=0.000147748 t=19856
er ji 	耳機	c=2 d=8.56134e-18 t=19856
er mei you 	而沒有	c=1 d=7.45546e-17 t=19856
er ping shi 	而平時	c=1 d=4.69516e-18 t=19856
er qie 	而且	c=8 d=0.852144 t=19856
er shi 	二十	c=0 d=0.00176857 t=19856
er shi 	而是	c=1 d=5.97806e-07 t=19856
er shi da 	二十大	c=1 d=0.0177743 t=19856
er wei 	二維	c=1 d=1.83312e-12 t=19856
er yan 	而言	c=1 d=1.30903e-21 t=19856
fa 	發	c=4 d=1.09473e-06 t=19856
fa bu 	發佈	c=8 d=0.623088 t=19856
fa cuo 	發錯	c=1 d=2.79574e-07 t=19856
fa de 	發的	c=1 d=1.29266e-20 t=19856
fa duan xin 	發短信	c=1 d=3.46633e-07 t=19856
fa gei 	發給	c=1 d=4.29032e-16 t=19856
fa lv 	法律	c=1 d=6.47705e-09 t=19856
fa xia 	罰下	c=1 d=7.32301e-12 t=19856
fa xian 	發現	c=23 d=0.270245 t=19856
fa xian ba 	發現吧	c=1 d=1.16101e-21 t=19856
fan 	反	c=1 d=0.075774 t=19856
fan 	泛	c=2 d=1.70539e-15 t=19856
fan 	飯	c=1 d=1.83724e-09 t=19856
fan bie 	飯別	c=1 d=0.000520875 t=19856
fan er 	反而	c=3 d=0.00117676 t=19856
fan guo lai 	反過來	c=1 d=0.0792617 t=19856
fan hui 	返回	c=9 d=3.46238e-05 t=19856
fan kui 	反饋	c=2 d=0.00198925 t=19856
fan nao 	煩惱	c=0 d=0.00948935 t=19856
fan nao a gong kai 	煩惱啊公開	c=1 d=0.0953692 t=19856
fan nei 	飯內	c=1 d=7.19658e-13 t=19856
fan ren 	煩人	c=1 d=0.0963276 t=19856
fan tui 	反推	c=1 d=9.38025e-13 t=19856
fan wei 	範圍	c=3 d=6.33349e-10 t=19856
fan wei nei 	範圍內	c=1 d=7.26891e-13 t=19856
fan yi 	翻譯	c=2 d=2.64615e-07 t=19856
fan yi ci 	反義詞	c=1 d=0.0415857 t=19856
fan ying 	反應	c=1 d=2.867e-09 t=19856
fan zheng 	反正	c=3 d=0.909373 t=19856
fang 	房	c=1 d=3.06006e-11 t=19856
fang 	放	c=3 d=0.951229 t=19856
fang 	方	c=2 d=0.000176887 t=19856
fang ai 	妨礙	c=1 d=5.31941e-16 t=19856
fang an 	方案	c=24 d=1.00657 t=19856
fang bian 	方便	c=7 d=0.1881 t=19856
fang bian xie 	方便些	c=1 d=9.3062e-08 t=19856
fang cheng zu 	方程組	c=2 d=2.66577e-12 t=19856
fang dai 	房貸	c=2 d=0.0160027 t=19856
fang dao 	放到	c=1 d=3.59163e-13 t=19856
fang fa 	方法	c=2 d=6.77287e-05 t=19856
fang hou 	方侯	c=1 d=0.000411789 t=19856
fang jin lai 	放進來	c=1 d=1.39937e-12 t=19856
fang kai 	放開	c=19 d=0.965816 t=19856
fang kuan 	放寬	c=2 d=1.27605e-06 t=19856
fang kuan 	放款	c=2 d=0.00137475 t=19856
fang mian 	方面	c=3 d=0.010269 t=19856
